Wavelength,Intensity
403.0689655172414,0.10733333333333328
404.2241379310345,0.1373333333333333
405.37931034482756,0.244
406.5344827586207,0.19399999999999995
407.68965517241384,0.07733333333333325
408.84482758620686,0.06066666666666665
410.0,0.08399999999999996
411.15517241379314,0.15066666666666662
412.3103448275862,0.21733333333333327
413.4655172413793,0.08066666666666666
414.62068965517244,0.07733333333333325
415.7758620689655,0.09399999999999997
416.9310344827586,0.1406666666666666
418.08620689655174,0.22066666666666668
419.2413793103448,0.10733333333333328
420.3965517241379,0.07399999999999995
421.55172413793105,0.1273333333333333
422.7068965517241,0.17066666666666663
423.8620689655172,0.12066666666666659
425.01724137931035,0.07399999999999995
426.17241379310343,0.18066666666666664
427.32758620689657,0.2773333333333333
428.48275862068965,0.244
429.6379310344828,0.19733333333333325
430.7931034482759,0.484
431.94827586206895,0.43066666666666664
433.1034482758621,0.4139999999999999
434.2586206896552,0.4973333333333332
435.41379310344826,0.3673333333333333
436.5689655172414,0.45733333333333337
437.7241379310345,0.5973333333333333
438.87931034482756,0.5673333333333332
440.0344827586207,0.694
441.1896551724138,0.7406666666666666
442.3448275862069,0.8106666666666666
443.5,0.964
444.65517241379314,1.254
445.8103448275862,1.3573333333333333
446.9655172413793,1.5573333333333335
448.12068965517244,1.7506666666666668
449.2758620689655,1.8806666666666667
450.4310344827586,1.9573333333333334
451.58620689655174,2.234
452.7413793103448,2.3373333333333335
453.8965517241379,2.4939999999999998
455.05172413793105,2.657333333333333
456.2068965517241,2.7473333333333336
457.3620689655172,2.944
458.51724137931035,3.0039999999999996
459.67241379310343,3.237333333333333
460.82758620689657,3.284
461.98275862068965,3.530666666666667
463.1379310344828,3.4973333333333327
464.2931034482759,3.6639999999999997
465.44827586206895,4.093999999999999
466.6034482758621,4.0873333333333335
467.7586206896552,4.534
468.91379310344826,4.610666666666666
470.0689655172414,4.900666666666666
471.2241379310345,5.230666666666666
472.37931034482756,5.477333333333333
473.5344827586207,5.667333333333333
474.6896551724138,5.750666666666667
475.8448275862069,5.967333333333333
477.0,6.040666666666667
478.15517241379314,6.227333333333333
479.3103448275862,6.487333333333333
480.4655172413793,6.324
481.62068965517244,6.343999999999999
482.7758620689655,6.334
483.9310344827586,6.4206666666666665
485.08620689655174,6.524
486.2413793103448,6.427333333333333
487.3965517241379,6.354
488.55172413793105,5.960666666666667
489.7068965517241,5.947333333333333
490.86206896551727,5.870666666666667
492.01724137931035,5.740666666666667
493.17241379310343,5.734
494.32758620689657,5.513999999999999
495.48275862068965,5.327333333333333
496.6379310344828,5.104
497.7931034482759,4.9206666666666665
498.94827586206895,4.654
500.1034482758621,4.3839999999999995
501.2586206896552,4.114
502.41379310344826,4.053999999999999
503.5689655172414,4.010666666666666
504.7241379310345,3.687333333333333
505.87931034482756,3.694
507.0344827586207,3.730666666666666
508.1896551724138,3.490666666666667
509.3448275862069,3.4706666666666663
510.5,3.4606666666666666
511.6551724137931,3.2606666666666664
512.8103448275862,3.3406666666666665
513.9655172413793,3.197333333333333
515.1206896551724,2.974
516.2758620689655,2.767333333333333
517.4310344827586,2.650666666666667
518.5862068965517,2.4539999999999997
519.7413793103449,2.4673333333333334
520.8965517241379,2.2606666666666664
522.051724137931,2.0806666666666667
523.2068965517242,1.9906666666666666
524.3620689655172,1.7473333333333334
525.5172413793103,1.7306666666666668
526.6724137931035,1.6606666666666665
527.8275862068965,1.4606666666666668
528.9827586206897,1.1206666666666667
530.1379310344828,1.1273333333333333
531.2931034482758,1.0373333333333332
532.448275862069,1.1006666666666667
533.6034482758621,1.034
534.7586206896551,1.0006666666666666
535.9137931034483,0.9239999999999999
537.0689655172414,0.8839999999999999
538.2241379310345,0.8140000000000001
539.3793103448276,0.7473333333333332
540.5344827586207,0.734
541.6896551724138,0.5506666666666666
542.8448275862069,0.6173333333333333
544.0,0.6173333333333333
545.1551724137931,0.6806666666666665
546.3103448275862,0.6806666666666665
547.4655172413793,0.6339999999999999
548.6206896551724,0.5173333333333332
549.7758620689655,0.5740000000000001
550.9310344827586,0.514
552.0862068965517,0.5939999999999999
553.2413793103449,0.6373333333333333
554.3965517241379,0.5839999999999999
555.551724137931,0.6006666666666667
556.7068965517242,0.5506666666666666
557.8620689655172,0.6406666666666667
559.0172413793103,0.7406666666666666
560.1724137931035,0.6073333333333333
561.3275862068965,0.6639999999999999
562.4827586206897,0.734
563.6379310344828,0.7473333333333332
564.7931034482758,0.8539999999999999
565.948275862069,0.9473333333333334
567.1034482758621,0.7806666666666666
568.2586206896551,0.8639999999999999
569.4137931034483,0.8373333333333333
570.5689655172414,0.8273333333333333
571.7241379310345,0.8873333333333333
572.8793103448276,1.0206666666666666
574.0344827586207,1.064
575.1896551724138,1.074
576.3448275862069,1.1506666666666667
577.5,1.1673333333333333
578.6551724137931,1.2206666666666666
579.8103448275862,1.214
580.9655172413793,1.3606666666666667
582.1206896551724,1.424
583.2758620689655,1.4406666666666665
584.4310344827586,1.4106666666666667
585.5862068965517,1.514
586.7413793103449,1.6906666666666668
587.8965517241379,1.6673333333333333
589.051724137931,1.6906666666666668
590.2068965517242,1.7306666666666668
591.3620689655172,1.684
592.5172413793103,1.684
593.6724137931035,1.7573333333333332
594.8275862068965,1.764
595.9827586206897,1.7406666666666666
597.1379310344828,1.9206666666666667
598.2931034482758,1.7973333333333332
599.448275862069,1.9173333333333333
600.6034482758621,1.907333333333333
601.7586206896551,1.724
602.9137931034483,1.7773333333333332
604.0689655172414,1.7506666666666668
605.2241379310345,1.6273333333333333
606.3793103448276,1.6606666666666665
607.5344827586207,1.5873333333333333
608.6896551724138,1.4006666666666667
609.8448275862069,1.3873333333333333
611.0,1.4873333333333332
612.1551724137931,1.4373333333333334
613.3103448275862,1.3806666666666667
614.4655172413793,1.394
615.6206896551724,1.3373333333333333
616.7758620689655,1.4006666666666667
617.9310344827586,1.3173333333333332
619.0862068965517,1.3506666666666667
620.2413793103449,1.1806666666666665
621.3965517241379,1.1773333333333333
622.551724137931,1.1673333333333333
623.7068965517242,1.0806666666666667
624.8620689655172,1.0573333333333332
626.0172413793103,0.9973333333333332
627.1724137931035,0.9606666666666666
628.3275862068965,0.9873333333333334
629.4827586206897,1.004
630.6379310344828,0.8906666666666667
631.7931034482758,1.0773333333333333
632.948275862069,0.9706666666666666
