Wavelength,Intensity
403.0689655172414,0.32833333333333337
404.2241379310345,0.23499999999999988
405.37931034482756,0.2649999999999999
406.5344827586207,0.3783333333333332
407.68965517241384,0.28833333333333333
408.84482758620686,0.5183333333333333
410.0,0.29499999999999993
411.15517241379314,0.35166666666666657
412.3103448275862,0.5583333333333333
413.4655172413793,0.4949999999999999
414.62068965517244,0.6516666666666666
415.7758620689655,0.5583333333333333
416.9310344827586,0.615
418.08620689655174,0.565
419.2413793103448,0.8383333333333334
420.3965517241379,0.855
421.55172413793105,0.7416666666666667
422.7068965517241,0.845
423.8620689655172,0.8116666666666665
425.01724137931035,0.9316666666666666
426.17241379310343,0.9483333333333333
427.32758620689657,0.9383333333333332
428.48275862068965,1.1249999999999998
429.6379310344828,1.1583333333333334
430.7931034482759,1.3716666666666668
431.94827586206895,1.405
433.1034482758621,1.4716666666666665
434.2586206896552,1.6416666666666664
435.41379310344826,1.9483333333333335
436.5689655172414,2.0216666666666665
437.7241379310345,2.3049999999999997
438.87931034482756,2.381666666666667
440.0344827586207,2.8183333333333334
441.1896551724138,3.118333333333333
442.3448275862069,3.4449999999999994
443.5,3.6516666666666664
444.65517241379314,3.9849999999999994
445.8103448275862,4.088333333333333
446.9655172413793,4.475
448.12068965517244,4.781666666666666
449.2758620689655,5.3149999999999995
450.4310344827586,5.588333333333333
451.58620689655174,5.904999999999999
452.7413793103448,6.0616666666666665
453.8965517241379,6.675
455.05172413793105,6.895
456.2068965517241,7.441666666666666
457.3620689655172,7.754999999999999
458.51724137931035,7.968333333333334
459.67241379310343,8.568333333333333
460.82758620689657,8.871666666666666
461.98275862068965,9.371666666666666
463.1379310344828,9.805
464.2931034482759,10.185
465.44827586206895,10.718333333333334
466.6034482758621,11.301666666666666
467.7586206896552,12.108333333333333
468.91379310344826,12.628333333333334
470.0689655172414,13.168333333333333
471.2241379310345,13.205
472.37931034482756,13.385
473.5344827586207,13.745
474.6896551724138,14.098333333333333
475.8448275862069,14.258333333333333
477.0,14.221666666666666
478.15517241379314,14.271666666666667
479.3103448275862,14.315
480.4655172413793,13.918333333333333
481.62068965517244,13.688333333333333
482.7758620689655,13.278333333333332
483.9310344827586,12.938333333333333
485.08620689655174,12.834999999999999
486.2413793103448,12.254999999999999
487.3965517241379,11.861666666666666
488.55172413793105,11.651666666666666
489.7068965517241,11.151666666666666
490.86206896551727,10.451666666666666
492.01724137931035,9.831666666666667
493.17241379310343,9.488333333333333
494.32758620689657,9.171666666666667
495.48275862068965,8.844999999999999
496.6379310344828,8.598333333333333
497.7931034482759,8.355
498.94827586206895,7.904999999999999
500.1034482758621,7.465
501.2586206896552,7.338333333333333
502.41379310344826,7.301666666666666
503.5689655172414,7.045
504.7241379310345,6.701666666666666
505.87931034482756,6.508333333333333
507.0344827586207,6.531666666666666
508.1896551724138,6.288333333333333
509.3448275862069,6.285
510.5,5.824999999999999
511.6551724137931,5.341666666666667
512.8103448275862,5.335
513.9655172413793,5.208333333333333
515.1206896551724,4.778333333333333
516.2758620689655,4.528333333333333
517.4310344827586,4.441666666666666
518.5862068965517,4.148333333333333
519.7413793103449,3.9049999999999994
520.8965517241379,3.835
522.051724137931,3.541666666666666
523.2068965517242,3.3883333333333328
524.3620689655172,3.3449999999999998
525.5172413793103,3.1083333333333334
526.6724137931035,3.1083333333333334
527.8275862068965,2.8549999999999995
528.9827586206897,3.0149999999999997
530.1379310344828,2.7416666666666663
531.2931034482758,2.961666666666667
532.448275862069,2.658333333333333
533.6034482758621,2.5316666666666663
534.7586206896551,2.621666666666667
535.9137931034483,2.7183333333333337
537.0689655172414,2.708333333333333
538.2241379310345,2.751666666666667
539.3793103448276,2.7183333333333337
540.5344827586207,2.748333333333333
541.6896551724138,2.675
542.8448275862069,2.881666666666667
544.0,3.0949999999999998
545.1551724137931,3.258333333333333
546.3103448275862,3.3016666666666667
547.4655172413793,3.4716666666666667
548.6206896551724,3.678333333333333
549.7758620689655,3.7249999999999996
550.9310344827586,3.961666666666666
552.0862068965517,4.108333333333333
553.2413793103449,4.301666666666667
554.3965517241379,4.558333333333333
555.551724137931,4.528333333333333
556.7068965517242,4.891666666666667
557.8620689655172,5.351666666666667
559.0172413793103,5.5216666666666665
560.1724137931035,5.841666666666667
561.3275862068965,5.761666666666667
562.4827586206897,6.208333333333333
563.6379310344828,6.351666666666667
564.7931034482758,6.678333333333333
565.948275862069,7.128333333333334
567.1034482758621,7.344999999999999
568.2586206896551,7.638333333333334
569.4137931034483,7.888333333333334
570.5689655172414,8.004999999999999
571.7241379310345,8.515
572.8793103448276,8.701666666666666
574.0344827586207,9.221666666666666
575.1896551724138,9.301666666666666
576.3448275862069,9.391666666666666
577.5,9.545
578.6551724137931,9.635
579.8103448275862,9.701666666666666
580.9655172413793,9.938333333333333
582.1206896551724,9.988333333333333
583.2758620689655,10.111666666666666
584.4310344827586,10.328333333333333
585.5862068965517,10.298333333333334
586.7413793103449,10.541666666666666
587.8965517241379,10.688333333333333
589.051724137931,10.611666666666666
590.2068965517242,10.608333333333333
591.3620689655172,10.275
592.5172413793103,10.241666666666667
593.6724137931035,10.338333333333333
594.8275862068965,10.281666666666666
595.9827586206897,10.254999999999999
597.1379310344828,10.188333333333333
598.2931034482758,10.028333333333332
599.448275862069,9.998333333333333
600.6034482758621,9.988333333333333
601.7586206896551,9.698333333333332
602.9137931034483,9.905
604.0689655172414,9.558333333333334
605.2241379310345,9.528333333333332
606.3793103448276,9.138333333333334
607.5344827586207,9.121666666666666
608.6896551724138,9.261666666666667
609.8448275862069,9.258333333333333
611.0,8.951666666666666
612.1551724137931,8.791666666666666
613.3103448275862,8.558333333333334
614.4655172413793,8.198333333333332
615.6206896551724,8.075
616.7758620689655,7.975
617.9310344827586,7.841666666666667
619.0862068965517,7.581666666666667
620.2413793103449,7.418333333333333
621.3965517241379,7.068333333333333
622.551724137931,6.864999999999999
623.7068965517242,6.845
624.8620689655172,6.788333333333333
626.0172413793103,6.708333333333333
627.1724137931035,6.471666666666667
628.3275862068965,6.218333333333333
629.4827586206897,6.008333333333333
630.6379310344828,5.878333333333333
631.7931034482758,5.738333333333333
632.948275862069,5.5616666666666665
634.1034482758621,5.248333333333333
635.2586206896551,5.121666666666666
636.4137931034483,5.011666666666667
637.5689655172414,4.871666666666666
638.7241379310344,4.791666666666666
639.8793103448276,4.608333333333333
641.0344827586207,4.248333333333333
642.1896551724138,4.068333333333333
643.3448275862069,4.018333333333333
644.5,3.9383333333333335
645.6551724137931,3.831666666666666
646.8103448275862,3.545
647.9655172413793,3.4483333333333333
649.1206896551724,3.5316666666666663
650.2758620689655,3.2316666666666665
651.4310344827586,3.121666666666666
652.5862068965517,3.091666666666667
653.7413793103449,2.9316666666666666
654.8965517241379,2.835
656.051724137931,2.708333333333333
657.2068965517242,2.581666666666667
658.3620689655172,2.591666666666667
659.5172413793103,2.4283333333333337
660.6724137931035,2.4416666666666664
661.8275862068965,2.288333333333333
662.9827586206897,2.3949999999999996
664.1379310344828,2.2183333333333337
665.2931034482758,2.3083333333333336
666.448275862069,2.2316666666666665
667.6034482758621,2.1416666666666666
668.7586206896551,1.9549999999999998
669.9137931034483,2.0250000000000004
671.0689655172414,1.8116666666666668
