Wavelength,Intensity
403.0689655172414,43.681666666666665
404.2241379310345,46.24055555555555
405.37931034482756,48.62833333333334
406.5344827586207,51.461666666666666
407.68965517241384,54.15388888888889
408.84482758620686,56.20722222222222
410.0,59.23277777777778
411.15517241379314,61.74722222222223
412.3103448275862,64.01722222222222
413.4655172413793,66.30388888888888
414.62068965517244,68.38499999999999
415.7758620689655,70.33944444444444
416.9310344827586,72.30055555555555
418.08620689655174,74.40166666666667
419.2413793103448,76.77722222222224
420.3965517241379,78.35166666666666
421.55172413793105,80.04833333333335
422.7068965517241,81.88166666666666
423.8620689655172,83.36388888888888
425.01724137931035,84.83055555555555
426.17241379310343,86.27055555555555
427.32758620689657,87.62944444444443
428.48275862068965,88.99166666666667
429.6379310344828,90.09277777777777
430.7931034482759,91.6561111111111
431.94827586206895,92.90722222222223
433.1034482758621,94.05944444444444
434.2586206896552,94.99833333333333
435.41379310344826,95.905
436.5689655172414,96.92500000000001
437.7241379310345,97.98277777777778
438.87931034482756,98.99055555555555
440.0344827586207,99.98611111111111
441.1896551724138,100.73722222222221
442.3448275862069,101.70055555555555
443.5,102.58277777777778
444.65517241379314,103.85055555555556
445.8103448275862,104.71722222222223
446.9655172413793,105.67611111111111
448.12068965517244,106.83611111111111
449.2758620689655,107.73055555555555
450.4310344827586,108.99722222222223
451.58620689655174,109.77055555555555
452.7413793103448,110.785
453.8965517241379,111.88611111111109
455.05172413793105,112.56277777777777
456.2068965517241,113.4672222222222
457.3620689655172,114.37388888888887
458.51724137931035,115.255
459.67241379310343,116.09277777777777
460.82758620689657,116.92499999999998
461.98275862068965,117.94055555555553
463.1379310344828,118.55388888888888
464.2931034482759,118.91499999999999
465.44827586206895,119.57833333333332
466.6034482758621,120.42055555555555
467.7586206896552,120.99055555555555
468.91379310344826,121.56944444444443
470.0689655172414,122.12388888888887
471.2241379310345,122.83055555555555
472.37931034482756,123.38611111111109
473.5344827586207,123.9361111111111
474.6896551724138,124.40833333333333
475.8448275862069,124.93833333333333
477.0,125.4461111111111
