Wavelength,Intensity
403.0689655172414,16.16373333333333
404.2241379310345,19.518399999999996
405.37931034482756,22.281066666666664
406.5344827586207,25.31573333333333
407.68965517241384,28.393066666666666
408.84482758620686,31.374399999999998
410.0,34.4144
411.15517241379314,38.61173333333333
412.3103448275862,42.633066666666664
413.4655172413793,46.1904
414.62068965517244,48.47306666666667
415.7758620689655,50.85173333333333
416.9310344827586,54.56906666666666
418.08620689655174,56.96373333333332
419.2413793103448,60.249066666666664
420.3965517241379,62.32906666666666
421.55172413793105,65.25173333333333
422.7068965517241,66.84106666666666
423.8620689655172,67.40106666666667
425.01724137931035,70.33973333333333
426.17241379310343,71.76373333333333
427.32758620689657,73.56106666666666
428.48275862068965,74.94773333333333
429.6379310344828,77.4384
430.7931034482759,78.93173333333333
431.94827586206895,80.6544
433.1034482758621,82.6224
434.2586206896552,83.8384
435.41379310344826,85.36373333333333
436.5689655172414,87.45439999999999
437.7241379310345,89.0544
438.87931034482756,89.4224
440.0344827586207,89.75306666666667
441.1896551724138,90.19573333333332
442.3448275862069,90.24906666666666
443.5,91.15573333333333
444.65517241379314,91.6784
445.8103448275862,92.3984
446.9655172413793,92.7024
448.12068965517244,92.42506666666667
449.2758620689655,91.65706666666667
450.4310344827586,91.53439999999999
451.58620689655174,90.37173333333332
452.7413793103448,89.73706666666666
453.8965517241379,88.8624
455.05172413793105,86.74506666666666
456.2068965517241,83.33706666666666
457.3620689655172,80.01973333333333
458.51724137931035,76.84106666666666
459.67241379310343,72.89439999999999
460.82758620689657,69.41173333333333
461.98275862068965,65.5664
463.1379310344828,61.123733333333334
464.2931034482759,57.294399999999996
465.44827586206895,53.171733333333336
466.6034482758621,49.70506666666667
467.7586206896552,45.97173333333333
468.91379310344826,42.40906666666666
470.0689655172414,39.35839999999999
471.2241379310345,37.123733333333334
472.37931034482756,34.13706666666667
473.5344827586207,31.497066666666665
474.6896551724138,28.963733333333334
475.8448275862069,26.985066666666665
477.0,25.075733333333336
478.15517241379314,23.9344
479.3103448275862,22.2544
480.4655172413793,21.0864
481.62068965517244,19.694399999999998
482.7758620689655,18.7824
483.9310344827586,18.21173333333333
485.08620689655174,17.37973333333333
486.2413793103448,17.241066666666665
487.3965517241379,16.9584
488.55172413793105,16.787733333333332
489.7068965517241,16.057066666666667
490.86206896551727,15.619733333333333
492.01724137931035,14.947733333333336
493.17241379310343,14.393066666666666
494.32758620689657,14.067733333333333
495.48275862068965,13.534400000000002
496.6379310344828,12.93173333333333
497.7931034482759,12.393066666666666
498.94827586206895,11.694399999999998
500.1034482758621,11.331733333333329
501.2586206896552,10.451733333333333
502.41379310344826,9.9984
503.5689655172414,9.539733333333334
504.7241379310345,9.022400000000001
505.87931034482756,8.29173333333333
507.0344827586207,7.854400000000002
508.1896551724138,7.203733333333336
509.3448275862069,7.278400000000001
510.5,6.286399999999997
511.6551724137931,5.923733333333335
512.8103448275862,5.283733333333334
513.9655172413793,4.718399999999999
515.1206896551724,4.227733333333333
516.2758620689655,3.7104
517.4310344827586,3.0383999999999993
