Wavelength,Intensity
403.0689655172414,26.88026666666667
404.2241379310345,28.9576
405.37931034482756,30.648266666666665
406.5344827586207,33.0376
407.68965517241384,35.5016
408.84482758620686,38.138933333333334
410.0,40.314933333333336
411.15517241379314,41.9896
412.3103448275862,44.24293333333333
413.4655172413793,45.74426666666667
414.62068965517244,47.6216
415.7758620689655,49.482933333333335
416.9310344827586,51.4936
418.08620689655174,53.4696
419.2413793103448,55.26426666666667
420.3965517241379,56.762933333333336
421.55172413793105,58.31226666666667
422.7068965517241,59.23493333333333
423.8620689655172,60.83493333333334
425.01724137931035,62.57626666666667
426.17241379310343,63.637600000000006
427.32758620689657,65.0856
428.48275862068965,65.9736
429.6379310344828,66.90693333333333
430.7931034482759,67.1976
431.94827586206895,67.8056
433.1034482758621,69.0536
434.2586206896552,69.8696
435.41379310344826,70.8456
436.5689655172414,71.29893333333334
437.7241379310345,71.26693333333334
438.87931034482756,71.20293333333333
440.0344827586207,70.66426666666666
441.1896551724138,70.39226666666667
442.3448275862069,69.77626666666667
443.5,69.38693333333333
444.65517241379314,68.88293333333334
445.8103448275862,67.29626666666667
446.9655172413793,66.05626666666667
448.12068965517244,64.8296
449.2758620689655,63.253600000000006
450.4310344827586,62.02693333333333
451.58620689655174,60.21893333333334
452.7413793103448,58.74693333333333
453.8965517241379,57.11226666666667
455.05172413793105,56.080266666666674
456.2068965517241,54.501599999999996
457.3620689655172,53.2536
458.51724137931035,51.5496
459.67241379310343,49.42693333333333
460.82758620689657,47.60026666666667
461.98275862068965,45.56293333333333
463.1379310344828,43.650933333333334
464.2931034482759,41.42693333333333
465.44827586206895,39.226933333333335
466.6034482758621,37.224266666666665
467.7586206896552,34.9096
468.91379310344826,32.653600000000004
470.0689655172414,30.629600000000003
471.2241379310345,28.7656
472.37931034482756,26.8776
473.5344827586207,25.032266666666665
474.6896551724138,23.40826666666667
475.8448275862069,22.394933333333334
477.0,21.616266666666668
478.15517241379314,21.122933333333336
479.3103448275862,20.8776
480.4655172413793,20.464266666666667
481.62068965517244,20.12826666666667
482.7758620689655,19.858933333333333
483.9310344827586,19.754933333333334
485.08620689655174,19.602933333333333
486.2413793103448,19.25893333333333
487.3965517241379,18.9816
488.55172413793105,18.7496
489.7068965517241,18.434933333333333
490.86206896551727,18.522933333333334
492.01724137931035,18.19493333333333
493.17241379310343,17.968266666666665
494.32758620689657,17.650933333333334
495.48275862068965,17.589599999999997
496.6379310344828,17.410933333333332
497.7931034482759,17.3016
498.94827586206895,16.944266666666664
500.1034482758621,16.752266666666664
501.2586206896552,16.40293333333333
502.41379310344826,16.33893333333333
503.5689655172414,16.13093333333333
504.7241379310345,16.008266666666664
505.87931034482756,15.557599999999999
507.0344827586207,15.282933333333334
508.1896551724138,14.938933333333333
509.3448275862069,14.842933333333333
510.5,14.578933333333334
511.6551724137931,14.362933333333332
512.8103448275862,13.9336
513.9655172413793,13.618933333333333
515.1206896551724,13.269599999999999
516.2758620689655,13.090933333333334
517.4310344827586,12.466933333333332
518.5862068965517,12.333599999999999
519.7413793103449,11.994933333333334
520.8965517241379,11.808266666666666
522.051724137931,11.405599999999998
523.2068965517242,11.013599999999999
524.3620689655172,10.53893333333333
525.5172413793103,10.040266666666666
526.6724137931035,9.448266666666667
527.8275862068965,8.9016
528.9827586206897,8.560266666666665
530.1379310344828,8.117599999999998
531.2931034482758,7.5682666666666645
532.448275862069,6.896266666666667
533.6034482758621,6.461599999999999
534.7586206896551,6.032266666666667
535.9137931034483,5.546933333333332
537.0689655172414,5.234933333333332
538.2241379310345,4.869599999999998
539.3793103448276,4.362933333333332
540.5344827586207,3.882933333333332
541.6896551724138,3.6669333333333327
542.8448275862069,3.200266666666666
544.0,2.9735999999999994
545.1551724137931,2.7602666666666664
546.3103448275862,2.210933333333333
547.4655172413793,2.152266666666666
548.6206896551724,2.072266666666666
549.7758620689655,1.8589333333333329
550.9310344827586,1.7789333333333328
552.0862068965517,1.770933333333332
553.2413793103449,1.5282666666666653
554.3965517241379,1.8162666666666656
555.551724137931,1.7469333333333328
556.7068965517242,1.5389333333333326
557.8620689655172,1.376266666666666
559.0172413793103,1.4535999999999998
560.1724137931035,1.4135999999999989
561.3275862068965,1.3975999999999988
562.4827586206897,1.1389333333333322
563.6379310344828,1.5229333333333326
564.7931034482758,1.3229333333333333
565.948275862069,1.3042666666666651
567.1034482758621,1.4295999999999989
568.2586206896551,1.4322666666666652
569.4137931034483,1.4535999999999998
570.5689655172414,1.5682666666666663
571.7241379310345,1.5442666666666653
572.8793103448276,1.6322666666666663
574.0344827586207,1.3629333333333324
575.1896551724138,1.3842666666666652
